date,team1,team2,team1players,team2players,team1score,team2score,winner,url
2020-08-23 12:30:00,Desert Doraemon,ProGK Phoenix,"['Dorekidoo', 'Xukaa', 'Nobite', 'Xekoo', 'Dekisugii']","['Kyle', 'BITANKER', 'HYMP', 'Phoenix', 'Kdt']",0,3,2,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_B
2020-08-24 00:00:00,Kayze,Covid Slayer,"['OuxiriN', 'LordVan', 'Poppins', 'WnderKid', 'Sh4d4p']","['YoshiTS', 'Skullzy', 'Trixterz', 'THOO', 'Gap']",1,2,2,https%3A%2F%2Fliquipedia.net%2FIndonesia_Games_Championship%2F2020
2020-08-24 00:00:00,DG Esports,Infinity,"['Clove', 'Venom_(Mobile_player)', 'Ehann', 'Jetsky', 'Zennnn']","['Ventz', 'Vain', 'Legion', 'GieGie', 'Mmo']",2,1,1,https%3A%2F%2Fliquipedia.net%2FIndonesia_Games_Championship%2F2020
2020-08-24 00:00:00,RIMO Sadewa,DG Esports,"['2RR9', 'STRIX', 'OcaDZ', 'FYY', 'KEENZ']","['Clove', 'Venom_(Mobile_player)', 'Ehann', 'Jetsky', 'Zennnn']",1,2,2,https%3A%2F%2Fliquipedia.net%2FIndonesia_Games_Championship%2F2020
2020-08-24 00:00:00,Louvre Esports,Luxor 10Z,"['Sky', 'SwagZy', 'A1MER', 'Kings', 'Xezor']","['Zeze', 'Tolee', 'Dugng', 'Yuero', 'SMoxy']",2,0,1,https%3A%2F%2Fliquipedia.net%2FIndonesia_Games_Championship%2F2020
2020-08-24 00:00:00,Louvre Esports,Covid Slayer,"['Sky', 'SwagZy', 'A1MER', 'Kings', 'Xezor']","['YoshiTS', 'Skullzy', 'Trixterz', 'THOO', 'Gap']",2,1,1,https%3A%2F%2Fliquipedia.net%2FIndonesia_Games_Championship%2F2020
2020-08-24 00:00:00,RIMO Sadewa,Bonafide Esports,"['2RR9', 'STRIX', 'OcaDZ', 'FYY', 'KEENZ']","['Skyes', 'LigaN', 'Ashaa', 'MeCyx', 'Viol']",2,0,1,https%3A%2F%2Fliquipedia.net%2FIndonesia_Games_Championship%2F2020
2020-08-30 00:00:00,RIMO Sadewa,Covid Slayer,"['2RR9', 'STRIX', 'OcaDZ', 'FYY', 'KEENZ']","['YoshiTS', 'Skullzy', 'Trixterz', 'THOO', 'Gap']",2,0,1,https%3A%2F%2Fliquipedia.net%2FIndonesia_Games_Championship%2F2020
2020-08-30 00:00:00,DG Esports,Louvre Esports,"['Clove', 'Venom_(Mobile_player)', 'Ehann', 'Jetsky', 'Zennnn']","['Sky', 'SwagZy', 'A1MER', 'Kings', 'Xezor']",1,2,2,https%3A%2F%2Fliquipedia.net%2FIndonesia_Games_Championship%2F2020
2020-09-04 11:00:00,Good Genius,Creative Gaming,"['Let1na', 'Smile', 'Tiny4NDy', 'JzinBoo', 'CokeMie']","['GalimusYubu', '18', 'Azrael9', 'Maxxx', 'BenK']",3,0,1,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_A
2020-09-04 12:30:00,ProGK,F9 Team,"['ThaoQuyen', 'Kane', 'JustBeMe', 'DOHONA', 'JungKook']","['SoHai', 'Msy', 'Kamui', 'BaoLong', 'L3visChoke']",3,2,1,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_A
2020-09-05 11:00:00,Creative Gaming,F9 Team,"['GalimusYubu', '18', 'Azrael9', 'Maxxx', 'BenK']","['SoHai', 'Msy', 'Kamui', 'BaoLong', 'L3visChoke']",3,0,1,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_A
2020-09-05 12:30:00,Good Genius,ProGK,"['Let1na', 'Smile', 'Tiny4NDy', 'JzinBoo', 'CokeMie']","['ThaoQuyen', 'Kane', 'JustBeMe', 'DOHONA', 'JungKook']",3,2,1,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_A
2020-09-06 11:00:00,ProGK,Creative Gaming,"['ThaoQuyen', 'Kane', 'JustBeMe', 'DOHONA', 'JungKook']","['GalimusYubu', '18', 'Azrael9', 'Maxxx', 'BenK']",3,0,1,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_A
2020-09-06 12:30:00,Good Genius,ProGK,"['Let1na', 'Smile', 'Tiny4NDy', 'JzinBoo', 'CokeMie']","['ThaoQuyen', 'Kane', 'JustBeMe', 'DOHONA', 'JungKook']",4,1,1,https%3A%2F%2Fliquipedia.net%2F360mobi_Championship_Series%2FSeason_3%2FSeries_A
2020-09-08 00:00:00,TOP,MukTyu,"['Kei', 'Demon', 'ARt', 'SaiaN', 'Zepa_(Korean_player)']","['Walkman', 'BiN', 'HaKa', 'Heaven', 'Klux']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FSouth_Korea
2020-09-08 00:00:00,Aztec,Pretty Ones,"['HeongGyu', 'JunAeng', 'Friendship', 'Klava', 'Winter']","['Eko', 'Clo', 'Darkness', 'Saeutang', 'Romi']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FSouth_Korea
2020-09-08 00:00:00,1K Gaming,Trust me,"['F10W3R', 'Holic', 'CanYou', 'Gee', 'JongBok']","['SamchonMidji', 'EonniMidji', 'AjeossiMidji', 'OppaMidji', 'NunaMidji']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FSouth_Korea
2020-09-08 00:00:00,Ampersand,Midnight (Korean Mobile Team),"['H3dY', 'H3llen', 'MILKISS', 'Xydo', 'Rito']","['Parkgeon', 'DuPal', 'Isabel', 'Akira', 'Jwidaeng']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FSouth_Korea
2020-09-09 00:00:00,TOP,1K Gaming,"['Kei', 'Demon', 'ARt', 'SaiaN', 'Zepa_(Korean_player)']","['F10W3R', 'Holic', 'CanYou', 'Gee', 'JongBok']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FSouth_Korea
2020-09-09 00:00:00,Midnight (Korean Mobile Team),Aztec,"['Parkgeon', 'DuPal', 'Isabel', 'Akira', 'Jwidaeng']","['HeongGyu', 'JunAeng', 'Friendship', 'Klava', 'Winter']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FSouth_Korea
2020-09-09 00:00:00,Midnight (Korean Mobile Team),1K Gaming,"['Parkgeon', 'DuPal', 'Isabel', 'Akira', 'Jwidaeng']","['F10W3R', 'Holic', 'CanYou', 'Gee', 'JongBok']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FSouth_Korea
2020-09-12 00:00:00,Louvre Esports,Bonafide Esports,"['Sky', 'SwagZy', 'A1MER', 'Kings', 'Xezor']","['Skyes', 'Seven', 'Ashaa', 'Mecyx', 'Viol']",0,2,2,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-12 00:00:00,Bigetron Duty,Louvre Esports,"['Jeee', 'ADT', 'StrngR', 'Xaglez', 'LigaN']","['Sky', 'SwagZy', 'A1MER', 'Kings', 'Xezor']",0,2,2,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-12 00:00:00,Maverick Gamer,Tapo Esports,"['HuoEr', 'Mian', 'Rui', 'Yang', 'Weifei']","['Yuson', 'LuBu', 'Wiz', 'Floral', 'Mark_(Taiwanese_player)']",3,0,1,https%3A%2F%2Fliquipedia.net%2FTaiwan_Summer_Championship%2F2020
2020-09-12 00:00:00,Team nxl,Bonafide Esports,"['YoshiTS', 'Gap', 'Skullzy', 'THOO', 'Trixterz']","['Skyes', 'Seven', 'Ashaa', 'Mecyx', 'Viol']",1,2,2,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-12 00:00:00,FunPlus Phoenix,Chipmunk,"['YangMing', 'Kai', 'GaoHong', 'XiaoCe', 'Neil_(Taiwanese_mobile_player)']","['Bang', 'Zhilong', 'Allen', 'Yang', 'Hai']",3,0,1,https%3A%2F%2Fliquipedia.net%2FTaiwan_Summer_Championship%2F2020
2020-09-12 00:00:00,DG Esports,RIMO Sadewa,"['Clove', 'Venom_(Mobile_player)', 'Ehann', 'Jetsky', 'Zennnn']","['2RR9', 'STRIX', 'OcaDZ', 'FYY', 'KEENZ']",2,0,1,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-12 00:00:00,DG Esports,Kayze,"['Clove', 'Venom_(Mobile_player)', 'Ehann', 'Jetsky', 'Zennnn']","['WnderKid', 'OuxiriN', 'Poppins', 'Lordvan', 'JeffPRO']",2,1,1,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-12 00:00:00,CRA.S0,JuPlay Esports,"['ZuoYitian', 'Bokebi', 'Arthur', 'XEmBraCe', 'Zonglun']","['Yanmai', 'M4', 'TongFu', 'LengGaFrog', 'LoveUbaby']",2,3,2,https%3A%2F%2Fliquipedia.net%2FTaiwan_Summer_Championship%2F2020
2020-09-12 00:00:00,RIMO Sadewa,4U Team,"['2RR9', 'STRIX', 'OcaDZ', 'FYY', 'KEENZ']","['Hexaz', 'Tils', 'DioRzky', 'Cupid', 'Gilss']",0,2,2,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-12 00:00:00,Kayze,Team nxl,"['WnderKid', 'OuxiriN', 'Poppins', 'Lordvan', 'JeffPRO']","['YoshiTS', 'Gap', 'Skullzy', 'THOO', 'Trixterz']",2,1,1,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-12 00:00:00,4U Team,Kayze,"['Hexaz', 'Tils', 'DioRzky', 'Cupid', 'Gilss']","['WnderKid', 'OuxiriN', 'Poppins', 'Lordvan', 'JeffPRO']",1,2,2,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-12 00:00:00,Tiger,Gamers Republic,"['Sian', 'ZH', 'COW', 'NK', 'XiaoBai']","['Lucifa', 'Haohao', 'Guanli', 'Joker', 'TzY']",3,0,1,https%3A%2F%2Fliquipedia.net%2FTaiwan_Summer_Championship%2F2020
2020-09-13 00:00:00,DG Esports,Bonafide Esports,"['Clove', 'Venom_(Mobile_player)', 'Ehann', 'Jetsky', 'Zennnn']","['Skyes', 'Seven', 'Ashaa', 'Mecyx', 'Viol']",3,1,1,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-13 00:00:00,JuPlay Esports,FunPlus Phoenix,"['Yanmai', 'M4', 'TongFu', 'LengGaFrog', 'LoveUbaby']","['YangMing', 'Kai', 'GaoHong', 'XiaoCe', 'Neil_(Taiwanese_mobile_player)']",3,1,1,https%3A%2F%2Fliquipedia.net%2FTaiwan_Summer_Championship%2F2020
2020-09-13 00:00:00,Bonafide Esports,RIMO Sadewa,"['Skyes', 'Seven', 'Ashaa', 'Mecyx', 'Viol']","['2RR9', 'STRIX', 'OcaDZ', 'FYY', 'KEENZ']",3,2,1,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-13 00:00:00,Bonafide Esports,DG Esports,"['Skyes', 'Seven', 'Ashaa', 'Mecyx', 'Viol']","['Clove', 'Venom_(Mobile_player)', 'Ehann', 'Jetsky', 'Zennnn']",0,2,2,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-13 00:00:00,Maverick Gamer,Tiger,"['HuoEr', 'Mian', 'Rui', 'Yang', 'Weifei']","['Sian', 'ZH', 'COW', 'NK', 'XiaoBai']",3,0,1,https%3A%2F%2Fliquipedia.net%2FTaiwan_Summer_Championship%2F2020
2020-09-13 00:00:00,FunPlus Phoenix,Tiger,"['YangMing', 'Kai', 'GaoHong', 'XiaoCe', 'Neil_(Taiwanese_mobile_player)']","['Sian', 'ZH', 'COW', 'NK', 'XiaoBai']",3,0,1,https%3A%2F%2Fliquipedia.net%2FTaiwan_Summer_Championship%2F2020
2020-09-13 00:00:00,Kayze,RIMO Sadewa,"['WnderKid', 'OuxiriN', 'Poppins', 'Lordvan', 'JeffPRO']","['2RR9', 'STRIX', 'OcaDZ', 'FYY', 'KEENZ']",0,1,2,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-13 00:00:00,Louvre Esports,RIMO Sadewa,"['Sky', 'SwagZy', 'A1MER', 'Kings', 'Xezor']","['2RR9', 'STRIX', 'OcaDZ', 'FYY', 'KEENZ']",0,2,2,https%3A%2F%2Fliquipedia.net%2FMajor_Series%2FSeason_3
2020-09-13 08:45:00,LYNX TH,Daivo.FreeSlot,"['MiDMaK', 'SMZz', 'ReviEw', 'SuGuz', 'PpGOD']","['C1', 'CHEEK', 'BlackJa', 'GuITar', 'THEKISSx']",0,3,2,https%3A%2F%2Fliquipedia.net%2FUltimate_Warfare%2F2020
2020-09-13 09:35:00,Sharper Esport,Buriram United Esports,"['SOYBAD', 'VINXER', 'NUT', 'AN4WIN', 'BOSS1E']","['Nayne', 'JOBSM1THZ', 'SUNSUNN', 'L3BoaT', 'L3enzzi']",3,1,1,https%3A%2F%2Fliquipedia.net%2FUltimate_Warfare%2F2020
2020-09-13 11:00:00,Daivo.FreeSlot,Sharper Esport,"['C1', 'CHEEK', 'BlackJa', 'GuITar', 'THEKISSx']","['SOYBAD', 'VINXER', 'NUT', 'AN4WIN', 'BOSS1E']",3,1,1,https%3A%2F%2Fliquipedia.net%2FUltimate_Warfare%2F2020
2020-09-26 08:25:00,SF,Witty,"['Zinc', 'Inak', 'ReR', 'Wish_Sophia', 'HUNTER']","['Renren', 'SHe', 'YuNo', 'Takuya', 'Takepian']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FJapan
2020-09-26 09:20:00,JUPITER/Mobile,Bedroom Team,"['Ranpo', 'Byix2', 'Land', 'Claire', 'Roax']","['Kaomoji', 'Bethly', 'Cross', 'Seocha', 'PeyangBoy']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FJapan
2020-09-26 10:20:00,REJECT/Mobile,Witty,"['Carlyy', 'Cs7hamster', 'Dut', 'McQueen', 'Kou']","['Renren', 'SHe', 'YuNo', 'Takuya', 'Takepian']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FJapan
2020-09-26 11:15:00,SF,Bedroom Team,"['Zinc', 'Inak', 'ReR', 'Wish_Sophia', 'HUNTER']","['Kaomoji', 'Bethly', 'Cross', 'Seocha', 'PeyangBoy']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FJapan
2020-09-26 12:00:00,TeamIND,Game&Geek,"['RDX', 'ABADOON', 'MonK', 'Sly', 'Laxus']","['Shift', 'YeTi', 'TERREYA', 'Miracle', 'Somesix']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 12:00:00,1st eSports,3rB Squad,"['マZero', 'LeaderYT', 'KARMA', 'Rekkles', 'Tiger']","['Waleed', 'Deevo', 'RzX', 'Clown', 'Hanozy']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 12:00:00,SynerGE,UnBroken eSports,"['Spidey', 'DESPA', 'EXO', 'Moonscope', 'SuperFan']","['Eng.', 'Bo3idYT', 'Darkowl', 'DārkEdge', 'Bird']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 12:00:00,Team Mayhem,Reckoning Esports,"['Learn', 'BurnZ', 'Vegaz', 'Broszxs', 'TrunKs']","['DEATH', 'ChieZze', 'Sri', 'SIDPVP', 'Mishh']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 13:30:00,Reckoning Esports,1st eSports,"['DEATH', 'ChieZze', 'Sri', 'SIDPVP', 'Mishh']","['マZero', 'LeaderYT', 'KARMA', 'Rekkles', 'Tiger']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 13:30:00,UnBroken eSports,TeamIND,"['Eng.', 'Bo3idYT', 'Darkowl', 'DārkEdge', 'Bird']","['RDX', 'ABADOON', 'MonK', 'Sly', 'Laxus']",3,2,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 13:30:00,Team Mayhem,3rB Squad,"['Learn', 'BurnZ', 'Vegaz', 'Broszxs', 'TrunKs']","['Waleed', 'Deevo', 'RzX', 'Clown', 'Hanozy']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 13:30:00,SynerGE,Game&Geek,"['Spidey', 'DESPA', 'EXO', 'Moonscope', 'SuperFan']","['Shift', 'YeTi', 'TERREYA', 'Miracle', 'Somesix']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 15:00:00,SynerGE,1st eSports,"['Spidey', 'DESPA', 'EXO', 'Moonscope', 'SuperFan']","['マZero', 'LeaderYT', 'KARMA', 'Rekkles', 'Tiger']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 15:00:00,Game&Geek,Team Mayhem,"['Shift', 'YeTi', 'TERREYA', 'Miracle', 'Somesix']","['Learn', 'BurnZ', 'Vegaz', 'Broszxs', 'TrunKs']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-26 16:30:00,Infinex Gaming,BEEBL4CK E-Sports,"['CHETO', 'Tetillo', 'Muñoz', 'NVoi', 'Woods']","['Miguelismy', 'KiNg', 'M7', 'Acr', 'Jao']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 16:30:00,Galactic Gaming,INFLUENCE RAGE/Mobile,"['TruFast', 'Kenzo', 'Zaii', 'Blast', 'Weroo']","['Pithon', 'Dato', 'Gohan', 'Leozin', 'Titto']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 17:30:00,INTZ/Mobile,Dayton of Fire,"['FmX', 'Gds', 'Fachin', 'Hawkz', 'Dermec']","['Bryan', 'Fuzzionz', 'DaniGoGu', 'Tojor', 'Lgxnd']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 17:30:00,GODSENT/mobile,FEB E-Sports,"['Noel_(Brazilian_Mobile_Player)', 'Major', 'JoKeR', 'DaD', 'Dudu']","['LiNBZ', 'PABZERA', 'Palitão', 'LeozZera', 'SANVAR']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 19:00:00,Dayton of Fire,GODSENT/mobile,"['Bryan', 'Fuzzionz', 'DaniGoGu', 'Tojor', 'Lgxnd']","['Noel_(Brazilian_Mobile_Player)', 'Major', 'JoKeR', 'DaD', 'Dudu']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 19:00:00,BEEBL4CK E-Sports,Galactic Gaming,"['Miguelismy', 'KiNg', 'M7', 'Acr', 'Jao']","['TruFast', 'Kenzo', 'Zaii', 'Blast', 'Weroo']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 19:45:00,INTZ/Mobile,BEEBL4CK E-Sports,"['FmX', 'Gds', 'Fachin', 'Hawkz', 'Dermec']","['Miguelismy', 'KiNg', 'M7', 'Acr', 'Jao']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 19:45:00,Infinex Gaming,INFLUENCE RAGE/Mobile,"['CHETO', 'Tetillo', 'Muñoz', 'NVoi', 'Woods']","['Pithon', 'Dato', 'Gohan', 'Leozin', 'Titto']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 20:45:00,Infinex Gaming,GODSENT/mobile,"['CHETO', 'Tetillo', 'Muñoz', 'NVoi', 'Woods']","['Noel_(Brazilian_Mobile_Player)', 'Major', 'JoKeR', 'DaD', 'Dudu']",3,2,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-26 20:45:00,INTZ/Mobile,FEB E-Sports,"['FmX', 'Gds', 'Fachin', 'Hawkz', 'Dermec']","['LiNBZ', 'PABZERA', 'Palitão', 'LeozZera', 'SANVAR']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-27 08:25:00,Witty,Bedroom Team,"['Renren', 'SHe', 'YuNo', 'Takuya', 'Takepian']","['Kaomoji', 'Bethly', 'Cross', 'Seocha', 'PeyangBoy']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FJapan
2020-09-27 09:20:00,REJECT/Mobile,JUPITER/Mobile,"['Carlyy', 'Cs7hamster', 'Dut', 'McQueen', 'Kou']","['Ranpo', 'Byix2', 'Land', 'Claire', 'Roax']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FJapan
2020-09-27 10:25:00,JUPITER/Mobile,Bedroom Team,"['Ranpo', 'Byix2', 'Land', 'Claire', 'Roax']","['Kaomoji', 'Bethly', 'Cross', 'Seocha', 'PeyangBoy']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FJapan
2020-09-27 11:00:00,3rB Squad,SynerGE,"['Waleed', 'Deevo', 'RzX', 'Clown', 'Hanozy']","['Spidey', 'DESPA', 'EXO', 'Moonscope', 'SuperFan']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-27 11:15:00,REJECT/Mobile,Bedroom Team,"['Carlyy', 'Cs7hamster', 'Dut', 'McQueen', 'Kou']","['Kaomoji', 'Bethly', 'Cross', 'Seocha', 'PeyangBoy']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FJapan
2020-09-27 12:30:00,Game&Geek,3rB Squad,"['Shift', 'YeTi', 'TERREYA', 'Miracle', 'Somesix']","['Waleed', 'Deevo', 'RzX', 'Clown', 'Hanozy']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-27 14:00:00,Team Mayhem,3rB Squad,"['Learn', 'BurnZ', 'Vegaz', 'Broszxs', 'TrunKs']","['Waleed', 'Deevo', 'RzX', 'Clown', 'Hanozy']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FEurope_East_%26_Asia
2020-09-27 16:30:00,INTZ/Mobile,Infinex Gaming,"['FmX', 'Gds', 'Fachin', 'Hawkz', 'Dermec']","['CHETO', 'Tetillo', 'Muñoz', 'NVoi', 'Woods']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-27 16:30:00,INFLUENCE RAGE/Mobile,FEB E-Sports,"['Pithon', 'Dato', 'Gohan', 'Leozin', 'Titto']","['LiNBZ', 'PABZERA', 'Palitão', 'LeozZera', 'SANVAR']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-27 17:30:00,INFLUENCE RAGE/Mobile,Infinex Gaming,"['Pithon', 'Dato', 'Gohan', 'Leozin', 'Titto']","['CHETO', 'Tetillo', 'Muñoz', 'NVoi', 'Woods']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-27 19:30:00,FEB E-Sports,INFLUENCE RAGE/Mobile,"['LiNBZ', 'PABZERA', 'Palitão', 'LeozZera', 'SANVAR']","['Pithon', 'Dato', 'Gohan', 'Leozin', 'Titto']",3,6,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FLatin_America
2020-09-28 00:00:00,Team Fierce,Exiled,"['Beamed', 'ISneaky', 'Zea1out', 'Vague', 'Rebaloo']","['End', 'Neji', 'Darky', 'Bear', 'Heist']",2,0,1,https%3A%2F%2Fliquipedia.net%2FMobile_Mayhem%2FSeason_2%2FNorth_America
2020-09-28 00:00:00,Status Quo,Truly,"['Mizstank', 'Yuna', 'Silva', 'Maralto', 'Stkproxy']","['Haxs', 'Solid', 'Xia', 'Clashy', 'TipWrath']",0,2,2,https%3A%2F%2Fliquipedia.net%2FMobile_Mayhem%2FSeason_2%2FNorth_America
2020-09-29 00:00:00,ARsenal Gaming,Truly,"['Mainmike', 'Exempy', 'Asta', 'Shadow', 'Evil']","['Haxs', 'Solid', 'Xia', 'Clashy', 'TipWrath']",0,3,2,https%3A%2F%2Fliquipedia.net%2FMobile_Mayhem%2FSeason_2%2FNorth_America
2020-09-29 00:00:00,Infinex Gaming,Team Fierce,"['Cheto', 'Tetillo', 'YujiiYT', 'NVoi', 'Woods']","['Beamed', 'ISneaky', 'Zea1out', 'Vague', 'Rebaloo']",0,3,2,https%3A%2F%2Fliquipedia.net%2FMobile_Mayhem%2FSeason_2%2FNorth_America
2020-09-30 00:00:00,Team Fierce,Truly,"['Beamed', 'ISneaky', 'Zea1out', 'Vague', 'Rebaloo']","['Haxs', 'Solid', 'Xia', 'Clashy', 'TipWrath']",2,4,2,https%3A%2F%2Fliquipedia.net%2FMobile_Mayhem%2FSeason_2%2FNorth_America
2020-09-30 00:00:00,Infinex Gaming,ARsenal Gaming,"['Cheto', 'Tetillo', 'YujiiYT', 'NVoi', 'Woods']","['Mainmike', 'Exempy', 'Asta', 'Shadow', 'Evil']",1,3,2,https%3A%2F%2Fliquipedia.net%2FMobile_Mayhem%2FSeason_2%2FNorth_America
2020-10-04 06:00:00,Daivo.FreeSlot,DG Esports,"['C1', 'CHEEK', 'BlackJa', 'THEKISSx', 'Dolphin']","['Ehann', 'Jetsky', 'Zennnn', 'ZeZe', 'Ventz']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Mobile_World_Championship%2F2020%2FGarena
