date,team1,team2,team1players,team2players,winner,url
2020-01-11 23:00:00,Third Impact,Revival,"['Carter', 'ta1yo', 'zYKK', 'iCy', 'Decod', 'Lr1s']","['Reyzr', 'Aspire', 'Cowman711', 'Bogur', 'Aspen', 'Doggo']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 07:00:00,Ground Zero Gaming,Sydney Drop Bears,"['Signed', 'Nyang', 'ckm', 'Adam', 'cuFFa', 'Unter']","['Winter', 'thk', 'Minny', 'DoRi', 'Akraken', 'Fluro']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FAustralia%2FSeeding_Tournament
2020-01-12 07:00:00,Ground Zero Gaming,Sydney Drop Bears,"['Signed', 'Nyang', 'ckm', 'Adam', 'cuFFa', 'Unter']","['Winter', 'thk', 'Minny', 'DoRi', 'Akraken', 'Fluro']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FAustralia%2FSeeding_Tournament
2020-01-12 07:00:00,Ground Zero Gaming,Sydney Drop Bears,"['Signed', 'Nyang', 'ckm', 'Adam', 'cuFFa', 'Unter']","['Winter', 'thk', 'Minny', 'DoRi', 'Akraken', 'Fluro']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FAustralia%2FSeeding_Tournament
2020-01-12 09:00:00,Team CC,Bilibili Gaming,"['Diya', 'jwj', 'Innovation', 'SeeYA', 'Fearless', 'GagA']","['Shy', 'Winter', 'Yakumo', 'ZiJin', 'over', 'Coldest']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FChina%2FSeeding_Tournament
2020-01-12 09:00:00,Team CC,Bilibili Gaming,"['Diya', 'jwj', 'Innovation', 'SeeYA', 'Fearless', 'GagA']","['Shy', 'Winter', 'Yakumo', 'ZiJin', 'over', 'Coldest']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FChina%2FSeeding_Tournament
2020-01-12 09:00:00,Team CC,Bilibili Gaming,"['Diya', 'jwj', 'Innovation', 'SeeYA', 'Fearless', 'GagA']","['Shy', 'Winter', 'Yakumo', 'ZiJin', 'over', 'Coldest']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FChina%2FSeeding_Tournament
2020-01-12 09:00:00,Team CC,Bilibili Gaming,"['Diya', 'jwj', 'Innovation', 'SeeYA', 'Fearless', 'GagA']","['Shy', 'Winter', 'Yakumo', 'ZiJin', 'over', 'Coldest']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FChina%2FSeeding_Tournament
2020-01-12 09:00:00,Team CC,Bilibili Gaming,"['Diya', 'jwj', 'Innovation', 'SeeYA', 'Fearless', 'GagA']","['Shy', 'Winter', 'Yakumo', 'ZiJin', 'over', 'Coldest']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FChina%2FSeeding_Tournament
2020-01-12 11:00:00,Global Esports,Cyclone Coupling,"['Kephrii', 'Water', 'Teetawat', 'Xenofly', 'ManGoJai', 'Ayako']","['BoongBoong', 'H3Lai', 'Qdiy', 'FALLEN', 'recall', 'SINCE']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Global Esports,Cyclone Coupling,"['Kephrii', 'Water', 'Teetawat', 'Xenofly', 'ManGoJai', 'Ayako']","['BoongBoong', 'H3Lai', 'Qdiy', 'FALLEN', 'recall', 'SINCE']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Global Esports,Cyclone Coupling,"['Kephrii', 'Water', 'Teetawat', 'Xenofly', 'ManGoJai', 'Ayako']","['BoongBoong', 'H3Lai', 'Qdiy', 'FALLEN', 'recall', 'SINCE']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Global Esports,Cyclone Coupling,"['Kephrii', 'Water', 'Teetawat', 'Xenofly', 'ManGoJai', 'Ayako']","['BoongBoong', 'H3Lai', 'Qdiy', 'FALLEN', 'recall', 'SINCE']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Global Esports,Cyclone Coupling,"['Kephrii', 'Water', 'Teetawat', 'Xenofly', 'ManGoJai', 'Ayako']","['BoongBoong', 'H3Lai', 'Qdiy', 'FALLEN', 'recall', 'SINCE']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Xavier Esports,Far East Society,"['AloNeFillz', 'Bello', 'Clementine', 'Rodtunglnw', 'QueEn', 'Olivier']","['Redneval', 'Sentinal', 'Snake', 'Priest', 'Mingi', 'MadKnight']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Xavier Esports,Far East Society,"['AloNeFillz', 'Bello', 'Clementine', 'Rodtunglnw', 'QueEn', 'Olivier']","['Redneval', 'Sentinal', 'Snake', 'Priest', 'Mingi', 'MadKnight']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Xavier Esports,Far East Society,"['AloNeFillz', 'Bello', 'Clementine', 'Rodtunglnw', 'QueEn', 'Olivier']","['Redneval', 'Sentinal', 'Snake', 'Priest', 'Mingi', 'MadKnight']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Xavier Esports,Far East Society,"['AloNeFillz', 'Bello', 'Clementine', 'Rodtunglnw', 'QueEn', 'Olivier']","['Redneval', 'Sentinal', 'Snake', 'Priest', 'Mingi', 'MadKnight']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 11:00:00,Xavier Esports,Far East Society,"['AloNeFillz', 'Bello', 'Clementine', 'Rodtunglnw', 'QueEn', 'Olivier']","['Redneval', 'Sentinal', 'Snake', 'Priest', 'Mingi', 'MadKnight']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FPacific%2FSeeding_Tournament
2020-01-12 23:00:00,ATL Academy,Skyfoxes,"['Saucy', 'Sugarfree', 'PERFACT', 'Pika', 'daans', 'HaKu']","['Asking', 'Speedily', 'valen', 'salty', 'mikeyy', 'mudkip']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,ATL Academy,Skyfoxes,"['Saucy', 'Sugarfree', 'PERFACT', 'Pika', 'daans', 'HaKu']","['Asking', 'Speedily', 'valen', 'salty', 'mikeyy', 'mudkip']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,ATL Academy,Skyfoxes,"['Saucy', 'Sugarfree', 'PERFACT', 'Pika', 'daans', 'HaKu']","['Asking', 'Speedily', 'valen', 'salty', 'mikeyy', 'mudkip']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,ATL Academy,Skyfoxes,"['Saucy', 'Sugarfree', 'PERFACT', 'Pika', 'daans', 'HaKu']","['Asking', 'Speedily', 'valen', 'salty', 'mikeyy', 'mudkip']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,ATL Academy,Skyfoxes,"['Saucy', 'Sugarfree', 'PERFACT', 'Pika', 'daans', 'HaKu']","['Asking', 'Speedily', 'valen', 'salty', 'mikeyy', 'mudkip']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Noble,Second Wind,"['ultimawep', 'Brooks', 'hcpeful', 'Moopey', 'Infernal', 'Pizzademon']","['Dalton', 'Iced', 'Caden', 'Higan', 'Gao', 'ShRedLock']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Noble,Second Wind,"['ultimawep', 'Brooks', 'hcpeful', 'Moopey', 'Infernal', 'Pizzademon']","['Dalton', 'Iced', 'Caden', 'Higan', 'Gao', 'ShRedLock']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Noble,Second Wind,"['ultimawep', 'Brooks', 'hcpeful', 'Moopey', 'Infernal', 'Pizzademon']","['Dalton', 'Iced', 'Caden', 'Higan', 'Gao', 'ShRedLock']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Noble,Second Wind,"['ultimawep', 'Brooks', 'hcpeful', 'Moopey', 'Infernal', 'Pizzademon']","['Dalton', 'Iced', 'Caden', 'Higan', 'Gao', 'ShRedLock']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Noble,Second Wind,"['ultimawep', 'Brooks', 'hcpeful', 'Moopey', 'Infernal', 'Pizzademon']","['Dalton', 'Iced', 'Caden', 'Higan', 'Gao', 'ShRedLock']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Revival,Square One,"['Reyzr', 'Aspire', 'Cowman711', 'Bogur', 'Aspen', 'Doggo']","['Dimes', 'sHockWave', 'Mac', 'cenny', 'Anghell1c', 'Dino']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Revival,Square One,"['Reyzr', 'Aspire', 'Cowman711', 'Bogur', 'Aspen', 'Doggo']","['Dimes', 'sHockWave', 'Mac', 'cenny', 'Anghell1c', 'Dino']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Revival,Square One,"['Reyzr', 'Aspire', 'Cowman711', 'Bogur', 'Aspen', 'Doggo']","['Dimes', 'sHockWave', 'Mac', 'cenny', 'Anghell1c', 'Dino']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Revival,Square One,"['Reyzr', 'Aspire', 'Cowman711', 'Bogur', 'Aspen', 'Doggo']","['Dimes', 'sHockWave', 'Mac', 'cenny', 'Anghell1c', 'Dino']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Revival,Square One,"['Reyzr', 'Aspire', 'Cowman711', 'Bogur', 'Aspen', 'Doggo']","['Dimes', 'sHockWave', 'Mac', 'cenny', 'Anghell1c', 'Dino']",2,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Triumph,Simplicity,"['Samito', 'Hydron', 'BigALL', 'Txao', 'Milkyman', 'awkward']","['DazeR', 'k1ng', 'Techneeke', 'SZNS', 'Joobi', 'PaeSeul']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Triumph,Simplicity,"['Samito', 'Hydron', 'BigALL', 'Txao', 'Milkyman', 'awkward']","['DazeR', 'k1ng', 'Techneeke', 'SZNS', 'Joobi', 'PaeSeul']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Triumph,Simplicity,"['Samito', 'Hydron', 'BigALL', 'Txao', 'Milkyman', 'awkward']","['DazeR', 'k1ng', 'Techneeke', 'SZNS', 'Joobi', 'PaeSeul']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Triumph,Simplicity,"['Samito', 'Hydron', 'BigALL', 'Txao', 'Milkyman', 'awkward']","['DazeR', 'k1ng', 'Techneeke', 'SZNS', 'Joobi', 'PaeSeul']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Triumph,Simplicity,"['Samito', 'Hydron', 'BigALL', 'Txao', 'Milkyman', 'awkward']","['DazeR', 'k1ng', 'Techneeke', 'SZNS', 'Joobi', 'PaeSeul']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Team Envy,Tea Party,"['Taimou', 'Kevster', 'ONIGOD', 'Finnsi', 'Salieri', 'Crimzo']","['Amadien', 'N2S', 'Fosmanx', 'SaltShaker', 'Mango', 'Lep']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Team Envy,Tea Party,"['Taimou', 'Kevster', 'ONIGOD', 'Finnsi', 'Salieri', 'Crimzo']","['Amadien', 'N2S', 'Fosmanx', 'SaltShaker', 'Mango', 'Lep']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Team Envy,Tea Party,"['Taimou', 'Kevster', 'ONIGOD', 'Finnsi', 'Salieri', 'Crimzo']","['Amadien', 'N2S', 'Fosmanx', 'SaltShaker', 'Mango', 'Lep']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Team Envy,Tea Party,"['Taimou', 'Kevster', 'ONIGOD', 'Finnsi', 'Salieri', 'Crimzo']","['Amadien', 'N2S', 'Fosmanx', 'SaltShaker', 'Mango', 'Lep']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Team Envy,Tea Party,"['Taimou', 'Kevster', 'ONIGOD', 'Finnsi', 'Salieri', 'Crimzo']","['Amadien', 'N2S', 'Fosmanx', 'SaltShaker', 'Mango', 'Lep']",skip,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Third Impact,Phase 2,"['Carter', 'ta1yo', 'zYKK', 'iCy', 'Decod', 'Lr1s']","['A10', 'Socks', 'Romanov', 'Panker', 'Vulcan', 'Aztac']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
2020-01-12 23:00:00,Third Impact,Phase 2,"['Carter', 'ta1yo', 'zYKK', 'iCy', 'Decod', 'Lr1s']","['A10', 'Socks', 'Romanov', 'Panker', 'Vulcan', 'Aztac']",1,https%3A%2F%2Fliquipedia.net%2FOverwatch_Contenders%2F2020%2FSeason_1%2FNorth_America%2FSeeding_Tournament
